time,iteration,size,seconds,microseconds
1522534588, 647, 951239, 1, 278146
1522534589, 648, 437643, 0, 960559
1522534591, 649, 437643, 1, 80175
1522534598, 650, 4919186, 7, 678824
1522534600, 651, 1087667, 1, 947642
1522534604, 652, 1615289, 3, 480633
1522534606, 653, 1278476, 1, 944999
1522534608, 654, 1000535, 2, 191849
1522534613, 655, 3688570, 5, 487624
1522534615, 656, 1000535, 1, 843920
1522534617, 657, 1000535, 2, 150064
1522534619, 658, 1278476, 2, 74705
1522534622, 659, 1278476, 2, 631865
1522534624, 660, 1000535, 1, 746718
1522534625, 661, 951239, 1, 324539
1522534627, 662, 1278476, 1, 901760
1522534632, 663, 3688570, 5, 48128
1522534634, 664, 1278476, 1, 644043
1522534635, 665, 1000535, 1, 750099
1522534640, 666, 3688570, 4, 914746
1522534643, 667, 1511855, 2, 968931
1522534649, 668, 3688570, 5, 321519
1522534651, 669, 1511855, 2, 418535
1522534653, 670, 1000535, 1, 523425
1522534654, 671, 951239, 1, 238351
1522534663, 672, 4919186, 8, 749604
1522534666, 673, 1615289, 3, 172130
1522534668, 674, 1000535, 2, 44983
1522534669, 675, 437643, 1, 131480
1522534670, 676, 1087667, 1, 226674
1522534673, 677, 1278476, 2, 571263
1522534675, 678, 951239, 2, 270821
1522534678, 679, 1278476, 2, 628357
1522534680, 680, 1615289, 2, 764260
1522534686, 681, 3224957, 6, 41661
1522534695, 682, 4919186, 8, 946906
1522534698, 683, 1511855, 2, 245260
1522534701, 684, 1615289, 3, 860154
1522534710, 685, 4919186, 8, 193125
1522534711, 686, 951239, 1, 635041
1522534713, 687, 1087667, 1, 847291
1522534716, 688, 1511855, 2, 555353
1522534718, 689, 1615289, 2, 346384
1522534720, 690, 1087667, 1, 953114
1522534727, 691, 3688570, 7, 370745
1522534730, 692, 1511855, 2, 969682
1522534733, 693, 1615289, 2, 666184
1522534735, 694, 1000535, 1, 870966
1522534737, 695, 951239, 1, 713173
1522534740, 696, 1615289, 3, 35748
1522534745, 697, 3224957, 5, 663020
1522534748, 698, 1000535, 2, 417075
1522534750, 699, 1087667, 2, 83251
1522534751, 700, 1087667, 1, 323528
1522534753, 701, 951239, 1, 535044
1522534754, 702, 1000535, 1, 843592
1522534757, 703, 1278476, 2, 150283
1522534759, 704, 951239, 1, 945042
1522534761, 705, 1087667, 2, 13320
1522534767, 706, 3224957, 6, 689755
1522534769, 707, 1087667, 1, 640590
1522534771, 708, 1000535, 2, 44116
1522534773, 709, 1278476, 2, 151596
1522534775, 710, 951239, 1, 593659
1522534781, 711, 3688570, 6, 190387
1522534788, 712, 4919186, 7, 72509
1522534793, 713, 3224957, 5, 397704
1522534797, 714, 1615289, 3, 211858
1522534798, 715, 1087667, 1, 607306
1522534801, 716, 1087667, 3, 84292
1522534809, 717, 4919186, 8, 83973
1522534816, 718, 4919186, 6, 860312
1522534823, 719, 4919186, 7, 269960
1522534826, 720, 1615289, 2, 44660
1522534832, 721, 3688570, 6, 181430
1522534834, 722, 1000535, 2, 10649
1522534839, 723, 3224957, 5, 44967
1522534841, 724, 1511855, 2, 704355
1522534846, 725, 3224957, 4, 995209
1522534848, 726, 1511855, 2, 21544
1522534851, 727, 1511855, 2, 33877
1522534852, 728, 1087667, 1, 819639
1522534858, 729, 3224957, 5, 747571
1522534863, 730, 3688570, 5, 32767
1522534866, 731, 1511855, 2, 490905
1522534867, 732, 1000535, 1, 656497
1522534869, 733, 951239, 1, 570460
1522534878, 734, 4919186, 8, 908432
1522534880, 735, 951239, 1, 920102
1522534882, 736, 951239, 2, 738062
1522534889, 737, 3224957, 6, 809081
1522534894, 738, 3224957, 4, 310537
1522534895, 739, 1000535, 1, 839545
1522534897, 740, 1000535, 1, 702381
1522534899, 741, 1000535, 2, 80184
1522534901, 742, 1000535, 2, 148121
1522534903, 743, 1087667, 1, 330726
1522534906, 744, 1087667, 2, 977355
1522534908, 745, 1000535, 1, 963977
1522534915, 746, 4919186, 7, 635570
1522534921, 747, 3688570, 5, 546824
1522534923, 748, 1615289, 2, 149826
1522534926, 749, 1511855, 2, 765262
1522534932, 750, 3688570, 5, 835554
1522534933, 751, 1087667, 1, 436774
1522534939, 752, 3224957, 6, 549167
1522534945, 753, 3688570, 5, 17175
1522534946, 754, 951239, 1, 544100
1522534949, 755, 1511855, 2, 859885
1522534952, 756, 1615289, 2, 848797
1522534960, 757, 4919186, 8, 209081
1522534963, 758, 1615289, 2, 564389
1522534965, 759, 1000535, 2, 353542
1522534967, 760, 1087667, 1, 978945
1522534969, 761, 1278476, 2, 111921
1522534972, 762, 1278476, 2, 969349
1522534974, 763, 1087667, 1, 651915
1522534974, 764, 437643, 0, 515626
1522534977, 765, 1511855, 2, 950329
1522534983, 766, 3224957, 6, 41339
1522534990, 767, 3688570, 6, 460581
1522534998, 768, 4919186, 8, 491174
1522534999, 769, 437643, 1, 21554
1522535003, 770, 1615289, 3, 794201
1522535006, 771, 1511855, 2, 666920
1522535012, 772, 3688570, 6, 465948
1522535017, 773, 3688570, 4, 643974
1522535019, 774, 1278476, 1, 984624
1522535020, 775, 1000535, 1, 388288
1522535022, 776, 1000535, 2, 298502
1522535025, 777, 1615289, 3, 154519
1522535027, 778, 951239, 1, 964460
1522535035, 779, 4919186, 7, 84132
1522535036, 780, 951239, 1, 928575
1522535043, 781, 3688570, 6, 64765
1522535044, 782, 1000535, 1, 197877
1522535045, 783, 1087667, 1, 740705
1522535048, 784, 1511855, 2, 763811
1522535049, 785, 437643, 0, 511895
1522535051, 786, 1615289, 2, 456940
1522535053, 787, 437643, 1, 331340
1522535060, 788, 4919186, 7, 269701
1522535066, 789, 3688570, 6, 246020
1522535068, 790, 1278476, 1, 740604
1522535073, 791, 3688570, 5, 529283
1522535074, 792, 437643, 0, 613707
1522535076, 793, 1615289, 2, 457141
1522535078, 794, 1278476, 1, 740718
1522535080, 795, 1511855, 2, 125350
1522535082, 796, 1000535, 1, 765610
1522535084, 797, 1000535, 1, 841767
1522535087, 798, 1615289, 3, 378960
1522535091, 799, 1615289, 3, 277068
1522535094, 800, 1511855, 3, 70908
1522535100, 801, 3224957, 6, 143395
1522535103, 802, 1511855, 3, 81668
1522535104, 803, 437643, 1, 219323
1522535107, 804, 1087667, 2, 973920
1522535108, 805, 437643, 0, 545071
1522535114, 806, 3224957, 6, 728461
1522535116, 807, 1000535, 1, 731693
1522535118, 808, 1000535, 1, 534614
1522535120, 809, 1087667, 2, 457961
1522535127, 810, 4919186, 7, 64405
1522535132, 811, 3224957, 4, 648812
1522535135, 812, 1615289, 2, 825834
1522535138, 813, 1615289, 3, 279119
1522535143, 814, 3224957, 5, 117139
1522535145, 815, 951239, 1, 856042
1522535153, 816, 4919186, 8, 177858
1522535155, 817, 1615289, 2, 48616
1522535161, 818, 3224957, 6, 265150
1522535163, 819, 1000535, 1, 723973
1522535166, 820, 1087667, 2, 836131
1522535169, 821, 1278476, 2, 702689
1522535171, 822, 951239, 2, 347541
1522535175, 823, 3224957, 4, 395540
1522535183, 824, 3688570, 7, 372930
1522535184, 825, 1000535, 1, 535982
1522535187, 826, 951239, 2, 663152
1522535190, 827, 1615289, 2, 762631
1522535198, 828, 4919186, 8, 602795
1522535200, 829, 1000535, 1, 535872
1522535201, 830, 951239, 1, 439279
1522535204, 831, 1615289, 2, 858851
1522535206, 832, 951239, 2, 84575
1522535207, 833, 1087667, 1, 291648
1522535209, 834, 1000535, 1, 536807
1522535211, 835, 1615289, 2, 457260
1522535213, 836, 1000535, 1, 844531
1522535216, 837, 1087667, 2, 763753
1522535218, 838, 1278476, 2, 147707
1522535220, 839, 1000535, 1, 945307
1522535222, 840, 1000535, 1, 374869
1522535228, 841, 3224957, 6, 304234
1522535230, 842, 1511855, 2, 563390
1522535232, 843, 1087667, 1, 636155
1522535241, 844, 4919186, 8, 704399
1522535243, 845, 1615289, 2, 659441
1522535246, 846, 1000535, 2, 357635
1522535247, 847, 1000535, 1, 430082
1522535251, 848, 3224957, 4, 101554
1522535253, 849, 1000535, 1, 532250
1522535256, 850, 1511855, 2, 966392
1522535263, 851, 3688570, 6, 860876
1522535271, 852, 4919186, 8, 806195
1522535273, 853, 1000535, 1, 432968
1522535281, 854, 3224957, 7, 885364
1522535283, 855, 1278476, 1, 842109
1522535285, 856, 1278476, 2, 570049
1522535288, 857, 1615289, 2, 651133
1522535290, 858, 951239, 1, 945421
1522535291, 859, 1000535, 1, 432816
1522535293, 860, 1000535, 2, 252322
1522535296, 861, 1000535, 2, 215121
1522535298, 862, 1000535, 2, 645150
1522535307, 863, 4919186, 8, 246059
1522535310, 864, 1511855, 3, 379105
1522535312, 865, 1087667, 1, 910756
1522535317, 866, 3224957, 5, 153793
1522535318, 867, 437643, 0, 537394
1522535326, 868, 4919186, 7, 961164
1522535331, 869, 3224957, 5, 17002
1522535333, 870, 1000535, 1, 947214
1522535338, 871, 3224957, 5, 322992
1522535339, 872, 1000535, 1, 534477
1522535348, 873, 3688570, 8, 703741
1522535350, 874, 1000535, 1, 638235
1522535351, 875, 1278476, 1, 731961
1522535354, 876, 1278476, 2, 832710
1522535357, 877, 1615289, 3, 116507
1522535367, 878, 4919186, 9, 407087
1522535369, 879, 1087667, 2, 468485
1522535371, 880, 1278476, 1, 739588
1522535377, 881, 3224957, 6, 143786
1522535384, 882, 4919186, 7, 269864
1522535386, 883, 1000535, 1, 876745
1522535389, 884, 1087667, 2, 935033
1522535390, 885, 437643, 0, 614443
1522535392, 886, 1278476, 1, 843604
1522535396, 887, 1615289, 4, 606411
1522535400, 888, 1511855, 3, 388792
1522535401, 889, 951239, 1, 633957
1522535403, 890, 951239, 2, 41760
1522535405, 891, 1000535, 1, 535737
1522535407, 892, 1087667, 2, 51582
1522535409, 893, 1511855, 2, 268424
1522535413, 894, 1278476, 3, 359390
1522535420, 895, 4919186, 7, 382919
1522535428, 896, 3224957, 7, 668882
1522535435, 897, 4919186, 6, 962580
1522535440, 898, 3688570, 5, 839330
1522535443, 899, 951239, 2, 249708
1522535445, 900, 1087667, 2, 662127
1522535452, 901, 3688570, 6, 245710
1522535456, 902, 3224957, 4, 891473
1522535459, 903, 1000535, 2, 71448
1522535464, 904, 3224957, 5, 426187
1522535470, 905, 3224957, 5, 735770
1522535471, 906, 1000535, 1, 636589
1522535474, 907, 1511855, 2, 866957
1522535477, 908, 1615289, 3, 276412
1522535481, 909, 1511855, 3, 685884
1522535483, 910, 1000535, 1, 947400
1522535485, 911, 1000535, 1, 943052
1522535487, 912, 951239, 1, 590835
1522535489, 913, 1000535, 2, 94742
1522535491, 914, 1000535, 2, 47560
1522535493, 915, 951239, 2, 150164
1522535495, 916, 1000535, 1, 740221
1522535504, 917, 4919186, 9, 625618
1522535506, 918, 1000535, 1, 440332
1522535512, 919, 3224957, 5, 995798
1522535514, 920, 1511855, 2, 85329
1522535516, 921, 951239, 1, 947460
1522535518, 922, 1000535, 2, 49769
1522535525, 923, 4919186, 7, 470345
1522535527, 924, 951239, 1, 559536
1522535529, 925, 1511855, 2, 331098
1522535532, 926, 1000535, 2, 355409
1522535533, 927, 1000535, 1, 230468
1522535536, 928, 1615289, 3, 68133
1522535538, 929, 1278476, 2, 67075
1522535540, 930, 951239, 2, 234900
1522535542, 931, 1615289, 2, 253134
1522535544, 932, 1000535, 1, 740358
1522535552, 933, 4919186, 8, 291627
1522535555, 934, 1511855, 2, 866957
1522535557, 935, 1000535, 1, 519014
1522535558, 936, 1000535, 1, 349340
1522535564, 937, 3688570, 5, 938741
1522535566, 938, 1278476, 1, 942896
1522535568, 939, 1087667, 1, 845282
1522535570, 940, 951239, 1, 826729
1522535573, 941, 1615289, 2, 880544
1522535581, 942, 4919186, 8, 93557
1522535587, 943, 3688570, 6, 343382
1522535588, 944, 437643, 0, 570070
1522535590, 945, 1087667, 2, 398957
1522535592, 946, 951239, 1, 535297
1522535594, 947, 1000535, 1, 944934
1522535595, 948, 437643, 1, 330665
1522535600, 949, 3224957, 5, 222144
1522535605, 950, 3688570, 5, 222815
1522535612, 951, 4919186, 6, 963477
1522535614, 952, 1087667, 1, 330694
1522535614, 953, 437643, 0, 612952
1522535616, 954, 951239, 1, 537421
1522535619, 955, 1511855, 3, 72268
1522535620, 956, 1278476, 1, 637173
1522535624, 957, 1615289, 3, 165604
1522535626, 958, 951239, 1, 973764
1522535627, 959, 951239, 1, 616767
1522535629, 960, 1511855, 2, 45731
1522535631, 961, 1087667, 1, 945335
1522535633, 962, 1087667, 1, 944772
1522535636, 963, 1000535, 2, 410821
1522535639, 964, 1511855, 3, 20229
1522535644, 965, 3688570, 5, 422517
1522535646, 966, 1278476, 1, 842834
1522535648, 967, 1087667, 1, 944255
1522535650, 968, 1000535, 1, 740287
1522535651, 969, 1278476, 1, 740415
1522535652, 970, 437643, 0, 615299
1522535655, 971, 1615289, 3, 378461
1522535657, 972, 951239, 1, 944020
1522535660, 973, 1511855, 2, 866977
1522535666, 974, 3224957, 5, 633853
1522535668, 975, 1511855, 2, 250228
1522535672, 976, 3224957, 4, 243413
1522535680, 977, 4919186, 7, 943933
1522535685, 978, 3224957, 5, 219842
1522535692, 979, 4919186, 7, 67867
1522535694, 980, 951239, 1, 533627
1522535696, 981, 1087667, 1, 638950
1522535697, 982, 951239, 1, 126816
1522535699, 983, 1278476, 2, 161768
1522535705, 984, 3224957, 6, 230678
1522535707, 985, 951239, 1, 740425
1522535714, 986, 4919186, 7, 97484
1522535716, 987, 1615289, 2, 427666
1522535723, 988, 4919186, 6, 857567
1522535729, 989, 3688570, 5, 738340
1522535735, 990, 3224957, 5, 832231
1522535740, 991, 3224957, 4, 914538
1522535743, 992, 951239, 3, 76415
1522535749, 993, 3688570, 6, 343597
1522535751, 994, 951239, 1, 536329
1522535753, 995, 951239, 1, 949652
1522535757, 996, 3688570, 4, 675551
1522535759, 997, 1087667, 1, 605140
1522535764, 998, 3224957, 5, 386246
1522535767, 999, 1615289, 2, 764510
1522535775, 1000, 4919186, 7, 884719
1522535777, 1001, 1615289, 2, 454003
1522535783, 1002, 3224957, 5, 224759
1522535784, 1003, 1278476, 1, 843232
1522535787, 1004, 1511855, 2, 772834
1522535789, 1005, 1087667, 2, 58183
1522535795, 1006, 3688570, 5, 407971
1522535801, 1007, 3688570, 6, 245590
1522535802, 1008, 1000535, 1, 494074
1522535805, 1009, 951239, 2, 703795
1522535807, 1010, 1000535, 1, 639685
1522535809, 1011, 437643, 2, 46283
1522535812, 1012, 1511855, 2, 868071
1522535814, 1013, 1278476, 2, 730255
1522535815, 1014, 437643, 0, 646805
1522535817, 1015, 1000535, 1, 842396
1522535820, 1016, 1511855, 2, 662223
1522535828, 1017, 4919186, 8, 64569
1522535829, 1018, 1087667, 1, 253496
1522535831, 1019, 1278476, 2, 559203
1522535833, 1020, 951239, 1, 842984
1522535839, 1021, 3224957, 5, 939084
1522535844, 1022, 3688570, 5, 119404
1522535846, 1023, 1000535, 1, 638694
1522535848, 1024, 1000535, 2, 46870
1522535851, 1025, 1615289, 3, 71234
1522535852, 1026, 437643, 0, 536373
1522535853, 1027, 1000535, 1, 613699
1522535857, 1028, 1615289, 3, 378175
1522535864, 1029, 4919186, 7, 679760
1522535866, 1030, 1000535, 1, 844445
1522535872, 1031, 3688570, 5, 425445
1522535874, 1032, 1511855, 1, 932218
1522535875, 1033, 951239, 1, 651494
1522535878, 1034, 1511855, 2, 661721
1522535880, 1035, 1615289, 2, 457519
1522535883, 1036, 1511855, 3, 74504
1522535884, 1037, 437643, 1, 23089
1522535886, 1038, 951239, 1, 635116
1522535888, 1039, 951239, 1, 842778
1522535890, 1040, 1087667, 1, 945571
1522535893, 1041, 1087667, 2, 968945
1522535894, 1042, 1000535, 1, 436012
1522535898, 1043, 1278476, 3, 954410
1522535901, 1044, 1511855, 2, 288416
1522535904, 1045, 1615289, 3, 173898
1522535909, 1046, 3224957, 5, 621003
1522535911, 1047, 1000535, 1, 648884
1522535920, 1048, 4919186, 9, 113189
1522535922, 1049, 1087667, 1, 740823
1522535928, 1050, 3224957, 5, 835736
1522535930, 1051, 1000535, 2, 457741
1522535933, 1052, 1615289, 2, 559360
1522535935, 1053, 1615289, 2, 457030
1522535941, 1054, 3688570, 6, 42276
1522535943, 1055, 437643, 1, 535744
1522535943, 1056, 437643, 0, 716244
1522535945, 1057, 1000535, 1, 741078
1522535950, 1058, 3688570, 4, 913917
1522535956, 1059, 3224957, 5, 427162
1522535957, 1060, 1000535, 1, 944753
1522535962, 1061, 3224957, 5, 19779
1522535965, 1062, 1615289, 2, 863881
1522535974, 1063, 4919186, 8, 703747
1522535981, 1064, 4919186, 7, 65489
1522535988, 1065, 4919186, 6, 555910
1522535989, 1066, 951239, 1, 490932
1522535995, 1067, 3224957, 5, 406000
1522535996, 1068, 1511855, 1, 902370
1522535999, 1069, 1615289, 2, 871797
1522536001, 1070, 1000535, 1, 943606
1522536003, 1071, 1000535, 1, 432471
1522536005, 1072, 1278476, 2, 457146
1522536010, 1073, 3224957, 4, 915062
1522536018, 1074, 4919186, 7, 494342
1522536019, 1075, 1000535, 1, 707661
1522536021, 1076, 951239, 2, 47039
1522536023, 1077, 1000535, 2, 61781
1522536024, 1078, 437643, 0, 819401
1522536026, 1079, 1087667, 2, 150485
1522536029, 1080, 1087667, 2, 251090
1522536030, 1081, 1000535, 1, 638105
1522536032, 1082, 951239, 1, 785759
1522536038, 1083, 3688570, 5, 988780
1522536039, 1084, 437643, 1, 31400
1522536040, 1085, 1000535, 1, 434686
1522536042, 1086, 1278476, 1, 840638
1522536045, 1087, 1087667, 2, 458065
1522536047, 1088, 1000535, 1, 945426
1522536048, 1089, 1000535, 1, 387881
1522536053, 1090, 3224957, 5, 303183
1522536055, 1091, 951239, 1, 395840
1522536056, 1092, 1000535, 1, 535393
1522536058, 1093, 1000535, 2, 50494
1522536060, 1094, 1000535, 1, 532864
1522536067, 1095, 4919186, 7, 404782
1522536070, 1096, 1615289, 3, 141290
1522536072, 1097, 437643, 1, 129115
1522536073, 1098, 1000535, 1, 845614
1522536079, 1099, 3224957, 5, 830360
1522536081, 1100, 1087667, 1, 536063
1522536086, 1101, 3688570, 5, 427243
1522536089, 1102, 1087667, 2, 456698
1522536090, 1103, 1000535, 1, 536619
1522536094, 1104, 1615289, 3, 378906
1522536102, 1105, 4919186, 8, 190435
1522536107, 1106, 3224957, 4, 812061
1522536108, 1107, 1087667, 1, 432848
1522536111, 1108, 1511855, 3, 71471
1522536114, 1109, 1511855, 2, 662530
1522536116, 1110, 1000535, 2, 149771
1522536118, 1111, 1615289, 2, 149789
1522536125, 1112, 4919186, 6, 553294
1522536127, 1113, 1615289, 2, 150205
1522536132, 1114, 3224957, 5, 122751
1522536134, 1115, 1000535, 2, 249460
1522536135, 1116, 951239, 1, 228412
1522536141, 1117, 3224957, 5, 427122
1522536142, 1118, 437643, 1, 435127
1522536143, 1119, 437643, 0, 612695
1522536145, 1120, 951239, 2, 45789
1522536146, 1121, 1000535, 1, 535184
1522536147, 1122, 437643, 0, 613945
1522536149, 1123, 1000535, 1, 843085
1522536151, 1124, 1000535, 1, 945214
1522536154, 1125, 1511855, 2, 970039
1522536156, 1126, 1000535, 2, 354503
1522536158, 1127, 437643, 2, 47400
1522536165, 1128, 3688570, 6, 454087
1522536166, 1129, 1087667, 1, 740693
1522536168, 1130, 437643, 1, 634628
1522536169, 1131, 437643, 0, 552020
1522536172, 1132, 1615289, 3, 172415
1522536173, 1133, 1000535, 1, 292752
1522536178, 1134, 3688570, 4, 913998
1522536183, 1135, 3688570, 5, 428023
1522536186, 1136, 1615289, 2, 459817
1522536188, 1137, 1615289, 2, 350293
1522536191, 1138, 1615289, 2, 458444
1522536193, 1139, 1615289, 2, 51478
1522536195, 1140, 1278476, 2, 148431
1522536197, 1141, 1278476, 2, 555292
1522536199, 1142, 951239, 1, 842769
1522536202, 1143, 1087667, 2, 324127
1522536209, 1144, 4919186, 7, 710436
1522536216, 1145, 4919186, 6, 662229
1522536218, 1146, 1000535, 1, 839676
1522536221, 1147, 1511855, 2, 760991
1522536222, 1148, 437643, 0, 929365
1522536224, 1149, 1000535, 2, 347288
1522536226, 1150, 1087667, 2, 353622
1522536228, 1151, 951239, 1, 557411
1522536230, 1152, 1278476, 2, 25613
1522536230, 1153, 437643, 0, 533231
1522536232, 1154, 1615289, 2, 128411
1522536237, 1155, 3224957, 4, 915150
1522536240, 1156, 1511855, 2, 972578
1522536244, 1157, 1278476, 3, 161031
1522536250, 1158, 3688570, 6, 464026
1522536252, 1159, 1278476, 2, 145474
1522536255, 1160, 1511855, 2, 354604
1522536258, 1161, 1615289, 3, 505909
1522536260, 1162, 1000535, 1, 613777
1522536264, 1163, 1615289, 3, 890416
1522536265, 1164, 1087667, 1, 948318
1522536267, 1165, 1000535, 1, 327731
1522536272, 1166, 3224957, 5, 84162
1522536273, 1167, 437643, 0, 975968
1522536274, 1168, 951239, 1, 520183
1522536275, 1169, 437643, 0, 816555
1522536281, 1170, 3224957, 5, 732724
1522536282, 1171, 437643, 0, 614206
1522536284, 1172, 1615289, 2, 127303
1522536285, 1173, 1000535, 1, 767359
1522536289, 1174, 1615289, 3, 68165
1522536290, 1175, 951239, 1, 841607
1522536296, 1176, 3688570, 5, 529719
1522536298, 1177, 1511855, 2, 149979
1522536307, 1178, 4919186, 8, 601128
1522536307, 1179, 437643, 0, 613890
1522536309, 1180, 1278476, 2, 150348
1522536315, 1181, 3688570, 5, 531591
1522536317, 1182, 951239, 1, 844405
1522536322, 1183, 3688570, 5, 630490
1522536324, 1184, 1000535, 1, 636015
1522536326, 1185, 951239, 2, 132818
1522536328, 1186, 951239, 2, 270731
1522536330, 1187, 1000535, 1, 635716
1522536333, 1188, 1615289, 3, 72086
1522536340, 1189, 4919186, 7, 67976
1522536342, 1190, 1278476, 1, 912287
1522536347, 1191, 3688570, 5, 155445
1522536350, 1192, 1511855, 2, 451918
1522536357, 1193, 4919186, 7, 170508
1522536361, 1194, 1615289, 3, 990101
1522536364, 1195, 1278476, 2, 660525
1522536366, 1196, 1087667, 1, 946307
1522536368, 1197, 1511855, 2, 764428
1522536370, 1198, 1000535, 1, 534324
1522536373, 1199, 1278476, 2, 849951
1522536376, 1200, 951239, 3, 395574
1522536382, 1201, 3224957, 5, 760809
1522536384, 1202, 1511855, 1, 717163
1522536390, 1203, 3688570, 6, 861867
1522536399, 1204, 4919186, 8, 494815
1522536400, 1205, 1000535, 1, 537852
1522536406, 1206, 3688570, 5, 734892
1522536409, 1207, 1511855, 2, 352311
1522536411, 1208, 1511855, 2, 313765
1522536416, 1209, 3224957, 5, 56523
1522536417, 1210, 437643, 0, 614411
1522536419, 1211, 1615289, 2, 722727
1522536421, 1212, 951239, 1, 577009
1522536424, 1213, 1511855, 3, 481440
1522536426, 1214, 1000535, 1, 842693
1522536431, 1215, 3224957, 4, 711807
1522536433, 1216, 1511855, 2, 456555
1522536439, 1217, 3224957, 5, 938222
1522536442, 1218, 1615289, 2, 356796
1522536449, 1219, 4919186, 7, 373061
1522536451, 1220, 951239, 1, 737449
1522536452, 1221, 1087667, 1, 699014
1522536457, 1222, 3224957, 5, 61572
1522536459, 1223, 1000535, 1, 946312
1522536465, 1224, 3688570, 5, 731535
1522536468, 1225, 951239, 2, 660939
1522536470, 1226, 1511855, 2, 50257
1522536472, 1227, 1511855, 2, 389523
1522536478, 1228, 3688570, 5, 493118
1522536480, 1229, 1000535, 2, 564583
1522536482, 1230, 1000535, 1, 458772
1522536485, 1231, 1615289, 3, 348102
1522536490, 1232, 3688570, 5, 119794
1522536492, 1233, 951239, 1, 533625
1522536495, 1234, 1511855, 2, 764824
1522536497, 1235, 1278476, 2, 882031
1522536503, 1236, 3688570, 5, 932990
1522536505, 1237, 1278476, 1, 630330
1522536507, 1238, 1615289, 2, 147578
1522536516, 1239, 4919186, 8, 397036
1522536517, 1240, 1000535, 1, 811747
1522536520, 1241, 1087667, 2, 780844
1522536527, 1242, 4919186, 7, 79204
1522536530, 1243, 1511855, 2, 925388
1522536532, 1244, 1000535, 2, 197051
1522536538, 1245, 3224957, 5, 654505
1522536547, 1246, 4919186, 9, 88632
1522536554, 1247, 4919186, 6, 858637
1522536556, 1248, 1278476, 1, 743537
1522536563, 1249, 4919186, 7, 164320
1522536569, 1250, 4919186, 6, 655925
1522536574, 1251, 3224957, 4, 817830
1522536575, 1252, 437643, 0, 846121
1522536578, 1253, 1087667, 2, 952536
1522536580, 1254, 951239, 1, 929842
1522536586, 1255, 3224957, 5, 732309
1522536587, 1256, 1000535, 1, 227679
1522536590, 1257, 1511855, 3, 174068
1522536592, 1258, 1615289, 2, 39471
1522536595, 1259, 1000535, 2, 345374
1522536598, 1260, 1615289, 3, 395833
1522536600, 1261, 1615289, 2, 117801
1522536603, 1262, 1615289, 2, 594323
1522536609, 1263, 3688570, 6, 448087
1522536610, 1264, 437643, 0, 922631
1522536611, 1265, 1000535, 1, 431727
1522536615, 1266, 1615289, 3, 583782
1522536616, 1267, 437643, 1, 29082
1522536620, 1268, 1615289, 3, 488857
1522536622, 1269, 1278476, 2, 751255
1522536625, 1270, 1000535, 2, 252533
1522536633, 1271, 4919186, 8, 297591
1522536634, 1272, 1000535, 1, 536744
1522536637, 1273, 1511855, 2, 452616
1522536639, 1274, 951239, 1, 841092
1522536644, 1275, 3224957, 5, 222085
1522536652, 1276, 4919186, 7, 583779
1522536654, 1277, 1511855, 2, 252413
1522536657, 1278, 1087667, 2, 758194
1522536659, 1279, 1000535, 2, 254324
1522536661, 1280, 1087667, 2, 651853
1522536664, 1281, 1615289, 2, 464761
1522536670, 1282, 3688570, 5, 631599
1522536672, 1283, 1511855, 2, 54548
