time,iteration,size,seconds,microseconds
1522536673, 1284, 1087667, 1, 743284
1522536675, 1285, 951239, 1, 730601
1522536677, 1286, 1511855, 2, 354705
1522536680, 1287, 1087667, 2, 866948
1522536686, 1288, 3224957, 5, 222693
1522536686, 1289, 437643, 0, 716392
1522536689, 1290, 1511855, 2, 975403
1522536691, 1291, 1000535, 1, 944302
1522536696, 1292, 3224957, 5, 12905
1522536698, 1293, 1000535, 1, 636745
1522536700, 1294, 1615289, 2, 453541
1522536703, 1295, 1511855, 2, 328331
1522536704, 1296, 951239, 1, 872594
1522536707, 1297, 1278476, 2, 252413
1522536708, 1298, 437643, 1, 330948
1522536713, 1299, 3688570, 5, 325704
1522536715, 1300, 1278476, 1, 739214
1522536717, 1301, 1615289, 2, 48220
1522536719, 1302, 951239, 1, 841754
1522536721, 1303, 1087667, 2, 54632
1522536730, 1304, 4919186, 8, 902567
1522536732, 1305, 1000535, 1, 640240
1522536734, 1306, 1087667, 2, 351580
1522536736, 1307, 1511855, 1, 945597
1522536738, 1308, 1278476, 1, 826242
1522536740, 1309, 1000535, 2, 68310
1522536746, 1310, 3688570, 6, 550052
1522536752, 1311, 3688570, 5, 937001
1522536753, 1312, 437643, 0, 577037
1522536755, 1313, 1511855, 1, 777442
1522536757, 1314, 1087667, 2, 47902
1522536763, 1315, 3688570, 5, 844544
1522536769, 1316, 3224957, 6, 237328
1522536774, 1317, 3224957, 4, 812364
1522536775, 1318, 1000535, 1, 638055
1522536783, 1319, 4919186, 7, 986678
1522536785, 1320, 951239, 1, 740384
1522536792, 1321, 4919186, 6, 860181
1522536799, 1322, 4919186, 7, 626047
1522536804, 1323, 3688570, 5, 70810
1522536813, 1324, 4919186, 8, 80986
1522536815, 1325, 1278476, 2, 158312
1522536818, 1326, 1278476, 3, 275967
1522536820, 1327, 1511855, 2, 48286
1522536826, 1328, 3224957, 5, 688381
1522536826, 1329, 437643, 0, 555984
1522536832, 1330, 3688570, 5, 745608
1522536838, 1331, 3224957, 5, 517686
1522536845, 1332, 4919186, 7, 67056
1522536846, 1333, 1087667, 1, 637264
1522536849, 1334, 1278476, 2, 558337
1522536851, 1335, 1000535, 1, 853809
1522536858, 1336, 3688570, 7, 175634
1522536861, 1337, 1511855, 3, 257645
1522536869, 1338, 4919186, 7, 577964
1522536870, 1339, 951239, 1, 534581
1522536873, 1340, 951239, 2, 661740
1522536875, 1341, 1615289, 2, 150166
1522536878, 1342, 1278476, 2, 503924
1522536886, 1343, 4919186, 8, 349919
1522536888, 1344, 1278476, 2, 191487
1522536893, 1345, 3224957, 5, 385097
1522536894, 1346, 437643, 0, 524467
1522536901, 1347, 4919186, 6, 949843
1522536908, 1348, 4919186, 6, 671984
1522536910, 1349, 1511855, 1, 918149
1522536912, 1350, 1000535, 2, 58363
1522536920, 1351, 4919186, 7, 987611
1522536928, 1352, 4919186, 8, 248848
1522536930, 1353, 1615289, 2, 604146
1522536933, 1354, 1000535, 2, 865621
1522536935, 1355, 1278476, 1, 843837
1522536938, 1356, 1000535, 2, 665520
1522536941, 1357, 1511855, 3, 67552
1522536943, 1358, 1278476, 2, 150124
1522536946, 1359, 1615289, 2, 979601
1522536947, 1360, 951239, 1, 458589
1522536951, 1361, 1511855, 3, 343191
1522536954, 1362, 1511855, 3, 72175
1522536955, 1363, 1087667, 1, 566243
1522536962, 1364, 3688570, 6, 483402
1522536963, 1365, 1087667, 1, 368906
1522536964, 1366, 437643, 0, 614111
1522536969, 1367, 3224957, 5, 327849
1522536972, 1368, 1511855, 2, 658072
1522536978, 1369, 3688570, 5, 644625
1522536979, 1370, 437643, 1, 634678
1522536989, 1371, 4919186, 9, 351130
1522536994, 1372, 3224957, 5, 901174
1522536996, 1373, 1278476, 1, 679121
1522537001, 1374, 3224957, 5, 288295
1522537009, 1375, 4919186, 7, 173404
1522537014, 1376, 3224957, 5, 205548
1522537021, 1377, 4919186, 6, 871481
1522537024, 1378, 1615289, 3, 792851
1522537026, 1379, 1278476, 1, 935538
1522537028, 1380, 1000535, 1, 938938
1522537031, 1381, 1087667, 2, 468476
1522537035, 1382, 1511855, 4, 93962
1522537038, 1383, 1511855, 3, 167115
1522537040, 1384, 1000535, 2, 49642
1522537041, 1385, 1000535, 1, 328403
1522537043, 1386, 951239, 1, 841475
1522537047, 1387, 1278476, 3, 684477
1522537049, 1388, 1000535, 1, 535330
1522537050, 1389, 1087667, 1, 945309
1522537051, 1390, 437643, 0, 650445
1522537053, 1391, 437643, 1, 438384
1522537054, 1392, 437643, 1, 102750
1522537055, 1393, 1087667, 1, 824567
1522537059, 1394, 1615289, 3, 174038
1522537067, 1395, 4919186, 8, 806266
1522537075, 1396, 4919186, 7, 989436
1522537077, 1397, 951239, 1, 532607
1522537079, 1398, 951239, 1, 536749
1522537084, 1399, 3688570, 5, 959922
1522537086, 1400, 437643, 1, 117336
1522537088, 1401, 1278476, 2, 745197
1522537095, 1402, 3688570, 6, 420727
1522537096, 1403, 1000535, 1, 677795
1522537102, 1404, 3224957, 5, 754163
1522537108, 1405, 3688570, 6, 224427
1522537109, 1406, 437643, 0, 816384
1522537111, 1407, 1087667, 1, 335042
1522537117, 1408, 3688570, 5, 936144
1522537119, 1409, 1615289, 2, 148016
1522537121, 1410, 1511855, 2, 356056
1522537123, 1411, 1087667, 2, 458612
1522537126, 1412, 1511855, 2, 147361
1522537132, 1413, 3688570, 5, 940693
1522537134, 1414, 1511855, 2, 310346
1522537136, 1415, 1511855, 2, 92275
1522537139, 1416, 1615289, 2, 762089
1522537140, 1417, 1000535, 1, 434844
1522537142, 1418, 1087667, 2, 145839
1522537144, 1419, 1000535, 1, 957225
1522537152, 1420, 3688570, 7, 575325
1522537153, 1421, 951239, 1, 527895
1522537161, 1422, 3224957, 7, 335581
1522537164, 1423, 1615289, 2, 911267
1522537166, 1424, 1087667, 2, 142772
1522537168, 1425, 1087667, 1, 945204
1522537175, 1426, 4919186, 7, 385265
1522537177, 1427, 1000535, 1, 727479
1522537179, 1428, 1000535, 2, 354682
1522537181, 1429, 1278476, 2, 150900
1522537186, 1430, 3224957, 5, 153388
1522537188, 1431, 1000535, 1, 603299
1522537189, 1432, 437643, 0, 615214
1522537191, 1433, 1278476, 2, 558971
1522537193, 1434, 1087667, 1, 779488
1522537195, 1435, 1511855, 2, 119577
1522537198, 1436, 1511855, 2, 653068
1522537200, 1437, 1615289, 2, 148267
1522537202, 1438, 1087667, 1, 963455
1522537204, 1439, 1511855, 2, 552036
1522537206, 1440, 951239, 1, 944643
1522537209, 1441, 1278476, 2, 140074
1522537210, 1442, 951239, 1, 637960
1522537212, 1443, 951239, 1, 843473
1522537221, 1444, 4919186, 8, 816732
1522537227, 1445, 3224957, 5, 718325
1522537229, 1446, 1278476, 2, 52423
1522537231, 1447, 1278476, 2, 559110
1522537233, 1448, 1000535, 2, 244575
1522537241, 1449, 4919186, 7, 584539
1522537243, 1450, 1511855, 1, 946198
1522537251, 1451, 4919186, 7, 780698
1522537256, 1452, 3224957, 5, 438585
1522537257, 1453, 437643, 0, 919862
1522537260, 1454, 1278476, 2, 652251
1522537262, 1455, 1000535, 1, 909085
1522537264, 1456, 1087667, 2, 83252
1522537272, 1457, 4919186, 7, 782860
1522537277, 1458, 3224957, 5, 642158
1522537279, 1459, 951239, 1, 626619
1522537282, 1460, 1615289, 3, 125440
1522537287, 1461, 3688570, 5, 485050
1522537292, 1462, 3224957, 4, 908646
1522537301, 1463, 4919186, 8, 699822
1522537306, 1464, 3224957, 4, 618699
1522537312, 1465, 3688570, 6, 132988
1522537320, 1466, 4919186, 8, 536264
1522537323, 1467, 1278476, 2, 537710
1522537325, 1468, 1000535, 1, 894513
1522537326, 1469, 437643, 1, 159907
1522537327, 1470, 437643, 1, 17108
1522537329, 1471, 1000535, 2, 559173
1522537333, 1472, 1615289, 3, 266875
1522537334, 1473, 951239, 1, 644018
1522537335, 1474, 437643, 0, 624770
1522537338, 1475, 1278476, 2, 885444
1522537340, 1476, 1278476, 2, 236399
1522537341, 1477, 437643, 1, 20554
1522537343, 1478, 1615289, 1, 991742
1522537345, 1479, 1511855, 2, 1106
1522537348, 1480, 1615289, 2, 867058
1522537356, 1481, 4919186, 7, 679357
1522537357, 1482, 951239, 1, 638328
1522537360, 1483, 1087667, 2, 252985
1522537363, 1484, 1278476, 3, 276010
1522537365, 1485, 1000535, 2, 252899
1522537372, 1486, 4919186, 6, 552346
1522537373, 1487, 1000535, 1, 403716
1522537375, 1488, 1000535, 1, 974622
1522537377, 1489, 1278476, 2, 252705
1522537379, 1490, 951239, 1, 433556
1522537386, 1491, 3688570, 6, 859886
1522537388, 1492, 1615289, 2, 21014
1522537390, 1493, 1000535, 2, 74504
1522537392, 1494, 1000535, 1, 945128
1522537393, 1495, 1278476, 1, 843924
1522537395, 1496, 1000535, 1, 603690
1522537397, 1497, 1087667, 1, 466589
1522537399, 1498, 1615289, 2, 880431
1522537402, 1499, 1087667, 2, 243648
1522537402, 1500, 437643, 0, 611915
1522537404, 1501, 1511855, 1, 942614
1522537406, 1502, 437643, 1, 433023
1522537414, 1503, 4919186, 8, 603872
1522537416, 1504, 1000535, 1, 738890
1522537418, 1505, 1087667, 1, 594980
1522537419, 1506, 1000535, 1, 679767
1522537421, 1507, 1087667, 1, 586065
1522537427, 1508, 3224957, 6, 298491
1522537429, 1509, 1000535, 1, 944529
1522537431, 1510, 1087667, 2, 253712
1522537433, 1511, 1087667, 1, 944185
1522537434, 1512, 437643, 0, 553798
1522537436, 1513, 1278476, 2, 5155
1522537438, 1514, 1000535, 1, 945736
1522537440, 1515, 1511855, 2, 469602
1522537442, 1516, 1615289, 2, 140309
1522537445, 1517, 1278476, 2, 152471
1522537445, 1518, 437643, 0, 709983
1522537451, 1519, 3224957, 5, 836247
1522537454, 1520, 1615289, 2, 457328
1522537455, 1521, 1087667, 1, 637963
1522537457, 1522, 1278476, 1, 946010
1522537461, 1523, 1511855, 4, 210195
1522537464, 1524, 1278476, 2, 136409
1522537468, 1525, 1615289, 3, 993229
1522537471, 1526, 1615289, 2, 973292
1522537472, 1527, 951239, 1, 330175
1522537474, 1528, 1278476, 2, 453808
1522537478, 1529, 1615289, 3, 438570
1522537479, 1530, 951239, 1, 680940
1522537481, 1531, 1000535, 1, 505422
1522537490, 1532, 4919186, 9, 347664
1522537492, 1533, 1000535, 2, 48562
1522537496, 1534, 1278476, 3, 275839
1522537496, 1535, 437643, 0, 528361
1522537498, 1536, 1511855, 2, 133388
1522537501, 1537, 1511855, 2, 457378
1522537502, 1538, 1000535, 1, 433153
1522537504, 1539, 1000535, 1, 944706
1522537506, 1540, 1000535, 2, 318773
1522537509, 1541, 1278476, 2, 902927
1522537510, 1542, 437643, 0, 615422
1522537518, 1543, 4919186, 7, 781260
1522537520, 1544, 1278476, 1, 842665
1522537525, 1545, 3224957, 5, 939527
1522537526, 1546, 437643, 0, 561192
1522537528, 1547, 951239, 1, 586771
1522537533, 1548, 3224957, 5, 734085
1522537535, 1549, 951239, 1, 638419
1522537537, 1550, 1000535, 1, 535689
1522537538, 1551, 1000535, 1, 842852
1522537541, 1552, 1000535, 2, 149443
1522537543, 1553, 1000535, 2, 48754
1522537545, 1554, 1278476, 2, 456114
1522537546, 1555, 437643, 0, 614114
1522537547, 1556, 1278476, 1, 740627
1522537549, 1557, 1087667, 2, 62254
1522537552, 1558, 951239, 2, 340587
1522537555, 1559, 1511855, 2, 902415
1522537557, 1560, 1511855, 2, 728955
1522537559, 1561, 1000535, 1, 549429
1522537566, 1562, 3224957, 6, 555617
1522537571, 1563, 3224957, 5, 615487
1522537573, 1564, 1000535, 1, 637358
1522537575, 1565, 1087667, 2, 152056
1522537577, 1566, 1511855, 2, 469415
1522537580, 1567, 1278476, 2, 340530
1522537581, 1568, 437643, 1, 535227
1522537589, 1569, 4919186, 8, 93708
1522537592, 1570, 1000535, 2, 162521
1522537594, 1571, 1511855, 2, 439387
1522537596, 1572, 1087667, 1, 945685
1522537597, 1573, 437643, 0, 614655
1522537598, 1574, 1000535, 1, 740200
1522537605, 1575, 3688570, 6, 860544
1522537608, 1576, 1278476, 3, 276092
1522537610, 1577, 1000535, 2, 47945
1522537612, 1578, 1000535, 1, 637403
1522537613, 1579, 437643, 1, 23638
1522537615, 1580, 1000535, 1, 843160
1522537617, 1581, 1000535, 1, 636825
1522537622, 1582, 3688570, 5, 631642
1522537629, 1583, 3688570, 6, 247289
1522537632, 1584, 1511855, 3, 685562
1522537635, 1585, 1278476, 2, 558782
1522537636, 1586, 951239, 1, 536420
1522537639, 1587, 1511855, 2, 561379
1522537641, 1588, 1000535, 1, 751274
1522537643, 1589, 1000535, 2, 34873
1522537650, 1590, 4919186, 7, 182165
1522537656, 1591, 3224957, 6, 26507
1522537661, 1592, 3688570, 5, 325480
1522537663, 1593, 1615289, 2, 50557
1522537664, 1594, 437643, 0, 611330
1522537667, 1595, 1278476, 3, 377457
1522537672, 1596, 3224957, 5, 119424
1522537674, 1597, 1511855, 2, 48628
1522537676, 1598, 1000535, 2, 48034
1522537678, 1599, 1000535, 1, 533300
1522537680, 1600, 1000535, 1, 828221
1522537688, 1601, 4919186, 8, 308541
1522537690, 1602, 1511855, 1, 579288
1522537691, 1603, 1000535, 1, 697088
1522537693, 1604, 951239, 1, 333158
1522537696, 1605, 1615289, 3, 708291
1522537703, 1606, 3224957, 6, 222758
1522537705, 1607, 1615289, 2, 149970
1522537707, 1608, 1000535, 2, 48811
1522537710, 1609, 1615289, 2, 762100
1522537712, 1610, 1000535, 2, 241023
1522537714, 1611, 1511855, 1, 754106
1522537715, 1612, 951239, 1, 536111
1522537717, 1613, 1278476, 1, 945004
1522537720, 1614, 1615289, 2, 762437
1522537726, 1615, 3224957, 5, 957001
1522537731, 1616, 3224957, 4, 895546
1522537733, 1617, 1511855, 1, 947811
1522537740, 1618, 4919186, 7, 372435
1522537742, 1619, 1278476, 1, 985695
1522537743, 1620, 1000535, 1, 287257
1522537745, 1621, 1615289, 2, 48536
1522537748, 1622, 1511855, 2, 663242
1522537754, 1623, 3688570, 6, 146695
1522537756, 1624, 1511855, 2, 253415
1522537762, 1625, 3224957, 5, 933063
1522537767, 1626, 3224957, 4, 814247
1522537772, 1627, 3688570, 4, 924923
1522537774, 1628, 1278476, 1, 728206
1522537776, 1629, 1278476, 2, 208066
1522537778, 1630, 951239, 2, 193711
1522537780, 1631, 1000535, 1, 899797
1522537786, 1632, 3688570, 5, 969846
1522537792, 1633, 3688570, 5, 953489
1522537800, 1634, 4919186, 7, 780559
1522537801, 1635, 951239, 1, 264552
1522537803, 1636, 1278476, 2, 216742
1522537806, 1637, 1087667, 2, 460316
1522537808, 1638, 1511855, 2, 453928
1522537810, 1639, 951239, 1, 793765
1522537812, 1640, 1511855, 2, 404700
1522537818, 1641, 3224957, 5, 307374
1522537821, 1642, 951239, 2, 791794
1522537822, 1643, 1000535, 1, 730023
1522537825, 1644, 1278476, 2, 744738
1522537829, 1645, 3224957, 4, 113627
1522537832, 1646, 1615289, 3, 65618
1522537835, 1647, 1511855, 3, 77769
1522537842, 1648, 4919186, 7, 167836
1522537844, 1649, 951239, 1, 740542
1522537847, 1650, 1511855, 2, 763917
1522537850, 1651, 1511855, 2, 969221
1522537853, 1652, 1278476, 2, 969834
1522537855, 1653, 1000535, 1, 743365
1522537860, 1654, 3688570, 5, 833100
1522537862, 1655, 1511855, 1, 945042
1522537865, 1656, 1511855, 2, 204955
1522537866, 1657, 1000535, 1, 595646
1522537869, 1658, 1000535, 2, 343689
1522537872, 1659, 1615289, 3, 175697
1522537874, 1660, 1278476, 2, 43730
1522537876, 1661, 1000535, 1, 886382
1522537877, 1662, 1000535, 1, 185170
1522537880, 1663, 1615289, 2, 869669
1522537880, 1664, 437643, 0, 537753
1522537886, 1665, 3688570, 5, 501685
1522537887, 1666, 437643, 1, 431723
1522537890, 1667, 1511855, 2, 354567
1522537892, 1668, 1278476, 2, 399094
1522537894, 1669, 1615289, 2, 6043
1522537896, 1670, 1278476, 2, 147362
1522537898, 1671, 1087667, 1, 619684
1522537898, 1672, 437643, 0, 631500
1522537901, 1673, 1511855, 2, 987493
1522537903, 1674, 1087667, 1, 831142
1522537906, 1675, 1511855, 3, 83558
1522537911, 1676, 3224957, 5, 240951
1522537914, 1677, 1511855, 2, 216336
1522537915, 1678, 437643, 0, 996544
1522537916, 1679, 1087667, 1, 664979
1522537919, 1680, 1615289, 2, 866661
1522537921, 1681, 1000535, 1, 644029
1522537928, 1682, 3688570, 7, 263075
1522537930, 1683, 1511855, 2, 253536
1522537932, 1684, 1000535, 1, 534575
1522537934, 1685, 1278476, 2, 150041
1522537937, 1686, 1615289, 2, 442526
1522537941, 1687, 3224957, 4, 929535
1522537943, 1688, 1278476, 2, 47582
1522537945, 1689, 1000535, 1, 535297
1522537950, 1690, 3688570, 4, 914874
1522537952, 1691, 951239, 1, 599626
1522537957, 1692, 3688570, 5, 162044
1522537966, 1693, 4919186, 9, 7706
1522537967, 1694, 1000535, 1, 611711
1522537973, 1695, 3688570, 5, 349836
1522537974, 1696, 437643, 1, 335745
1522537976, 1697, 1000535, 1, 944609
1522537978, 1698, 951239, 1, 903045
1522537984, 1699, 3688570, 5, 669234
1522537986, 1700, 1615289, 2, 149374
1522537987, 1701, 1087667, 1, 761094
1522537990, 1702, 1615289, 2, 641687
1522537992, 1703, 951239, 1, 536874
1522537999, 1704, 4919186, 7, 166318
1522538000, 1705, 1000535, 1, 126997
1522538006, 1706, 3688570, 5, 853036
1522538007, 1707, 951239, 1, 729446
1522538008, 1708, 437643, 0, 605976
1522538010, 1709, 1087667, 1, 536044
1522538010, 1710, 437643, 0, 614026
1522538012, 1711, 1278476, 2, 149748
1522538015, 1712, 1000535, 2, 464663
1522538017, 1713, 1278476, 2, 259505
1522538019, 1714, 1000535, 1, 931006
1522538022, 1715, 1511855, 3, 72122
1522538025, 1716, 1511855, 2, 771327
1522538031, 1717, 3688570, 6, 239039
1522538033, 1718, 1000535, 1, 740781
1522538038, 1719, 3224957, 5, 103513
1522538040, 1720, 1615289, 1, 959943
1522538047, 1721, 4919186, 7, 191315
1522538050, 1722, 1278476, 2, 434062
1522538054, 1723, 3224957, 4, 823769
1522538059, 1724, 3224957, 4, 612059
1522538061, 1725, 951239, 1, 520199
1522538062, 1726, 437643, 1, 126143
1522538071, 1727, 4919186, 8, 857112
1522538072, 1728, 1511855, 1, 690917
1522538075, 1729, 1615289, 2, 873525
1522538083, 1730, 4919186, 7, 464638
1522538083, 1731, 437643, 0, 528495
1522538085, 1732, 1000535, 1, 833962
1522538087, 1733, 1000535, 2, 244296
1522538089, 1734, 951239, 2, 258364
1522538091, 1735, 1087667, 1, 632272
1522538093, 1736, 1087667, 2, 255397
1522538096, 1737, 1278476, 2, 593238
1522538104, 1738, 3688570, 7, 642803
1522538106, 1739, 1000535, 2, 578156
1522538112, 1740, 3688570, 6, 329874
1522538119, 1741, 3688570, 6, 144886
1522538120, 1742, 951239, 1, 534429
1522538123, 1743, 1511855, 2, 766618
1522538123, 1744, 437643, 0, 611464
1522538124, 1745, 437643, 0, 921331
1522538129, 1746, 3224957, 4, 926125
1522538131, 1747, 1087667, 1, 967958
1522538132, 1748, 437643, 0, 599787
1522538138, 1749, 3688570, 5, 943945
1522538140, 1750, 1087667, 2, 636804
1522538142, 1751, 951239, 1, 945130
1522538144, 1752, 1000535, 1, 945578
1522538147, 1753, 1511855, 2, 354521
1522538155, 1754, 4919186, 7, 986948
1522538157, 1755, 1615289, 2, 151610
1522538159, 1756, 1087667, 2, 454839
1522538161, 1757, 1615289, 1, 969683
1522538169, 1758, 4919186, 7, 348327
1522538169, 1759, 437643, 0, 614570
1522538171, 1760, 1000535, 1, 637528
1522538173, 1761, 1278476, 2, 149592
1522538175, 1762, 1000535, 1, 945152
1522538176, 1763, 437643, 0, 921529
1522538183, 1764, 3688570, 7, 167631
1522538185, 1765, 1087667, 1, 637692
1522538190, 1766, 3224957, 5, 651379
1522538192, 1767, 1000535, 2, 27962
1522538194, 1768, 1000535, 1, 844287
1522538196, 1769, 1278476, 2, 46246
1522538198, 1770, 1087667, 2, 54900
1522538201, 1771, 1615289, 2, 470040
1522538210, 1772, 4919186, 8, 989913
1522538212, 1773, 1278476, 1, 967851
1522538220, 1774, 4919186, 8, 169851
1522538221, 1775, 1000535, 1, 367646
1522538223, 1776, 1000535, 1, 916810
1522538225, 1777, 1087667, 2, 252280
1522538228, 1778, 1615289, 2, 448350
1522538230, 1779, 1087667, 2, 47610
1522538233, 1780, 1511855, 3, 194739
1522538235, 1781, 1000535, 1, 575001
1522538237, 1782, 1511855, 2, 396972
1522538243, 1783, 3688570, 5, 427393
1522538248, 1784, 3688570, 5, 16350
1522538249, 1785, 951239, 1, 340675
1522538255, 1786, 3688570, 6, 543307
1522538257, 1787, 1278476, 1, 955185
1522538263, 1788, 3224957, 5, 569983
1522538271, 1789, 4919186, 7, 947496
1522538274, 1790, 1511855, 3, 267849
1522538276, 1791, 1087667, 1, 942208
1522538278, 1792, 1278476, 2, 151170
1522538286, 1793, 4919186, 7, 575588
1522538287, 1794, 437643, 0, 614479
1522538295, 1795, 4919186, 7, 989140
1522538296, 1796, 1511855, 1, 945935
1522538305, 1797, 4919186, 8, 393914
1522538313, 1798, 4919186, 7, 669330
1522538314, 1799, 951239, 1, 138024
1522538316, 1800, 951239, 2, 353101
1522538318, 1801, 1278476, 1, 979785
1522538322, 1802, 1615289, 3, 855725
1522538325, 1803, 1278476, 2, 968554
1522538332, 1804, 4919186, 7, 373629
1522538334, 1805, 437643, 1, 433884
1522538336, 1806, 951239, 2, 558221
1522538342, 1807, 3224957, 5, 514789
1522538344, 1808, 1511855, 2, 369833
1522538346, 1809, 951239, 1, 944237
1522538354, 1810, 4919186, 8, 191687
1522538356, 1811, 1000535, 1, 844112
1522538358, 1812, 951239, 1, 947052
1522538363, 1813, 3224957, 5, 79662
1522538371, 1814, 4919186, 7, 739916
1522538378, 1815, 3688570, 6, 836953
1522538379, 1816, 1278476, 1, 638430
1522538382, 1817, 1000535, 2, 464207
1522538387, 1818, 3224957, 5, 215825
1522538395, 1819, 4919186, 7, 595323
1522538396, 1820, 1000535, 1, 527217
1522538398, 1821, 1278476, 2, 91913
1522538400, 1822, 951239, 1, 990776
1522538403, 1823, 1511855, 2, 725958
1522538405, 1824, 1000535, 1, 676727
1522538406, 1825, 1000535, 1, 547059
1522538408, 1826, 1000535, 2, 356261
1522538411, 1827, 1000535, 2, 136201
1522538414, 1828, 1615289, 3, 176675
1522538417, 1829, 1511855, 2, 706193
1522538423, 1830, 3688570, 6, 200550
1522538425, 1831, 1511855, 1, 842627
1522538426, 1832, 1000535, 1, 545110
1522538428, 1833, 1000535, 1, 627274
1522538431, 1834, 1511855, 2, 869028
1522538433, 1835, 951239, 1, 949664
1522538438, 1836, 3224957, 5, 521929
1522538443, 1837, 3688570, 4, 601866
1522538445, 1838, 1087667, 2, 65836
1522538447, 1839, 1000535, 1, 944620
1522538449, 1840, 1087667, 2, 37467
1522538451, 1841, 1000535, 1, 841697
1522538453, 1842, 1615289, 2, 407679
1522538454, 1843, 437643, 0, 664584
1522538455, 1844, 437643, 1, 148619
1522538457, 1845, 951239, 1, 831449
1522538460, 1846, 1087667, 2, 956537
1522538463, 1847, 1511855, 2, 931297
1522538464, 1848, 951239, 1, 677904
1522538466, 1849, 1278476, 2, 58486
1522538469, 1850, 1000535, 2, 341964
1522538474, 1851, 3224957, 5, 221479
1522538477, 1852, 1615289, 2, 777616
1522538479, 1853, 1615289, 2, 445359
1522538480, 1854, 437643, 0, 817482
1522538487, 1855, 4919186, 7, 269971
1522538489, 1856, 951239, 1, 644957
1522538491, 1857, 1615289, 2, 347353
1522538493, 1858, 1615289, 2, 53445
1522538495, 1859, 1000535, 1, 380747
1522538496, 1860, 951239, 1, 582271
1522538502, 1861, 3688570, 5, 734583
1522538504, 1862, 1615289, 2, 560541
1522538511, 1863, 4919186, 7, 63785
1522538517, 1864, 3224957, 5, 837306
1522538519, 1865, 951239, 2, 162488
1522538523, 1866, 1615289, 3, 693937
1522538525, 1867, 1615289, 2, 123309
1522538533, 1868, 4919186, 7, 788073
1522538534, 1869, 437643, 0, 716507
1522538540, 1870, 3688570, 5, 938915
1522538542, 1871, 1615289, 2, 366131
1522538543, 1872, 437643, 1, 175568
1522538545, 1873, 951239, 1, 883168
1522538547, 1874, 951239, 1, 692578
1522538550, 1875, 1087667, 2, 966606
1522538551, 1876, 1000535, 1, 459377
1522538554, 1877, 1087667, 2, 698688
1522538556, 1878, 1000535, 1, 626278
1522538561, 1879, 3224957, 5, 635033
1522538563, 1880, 1278476, 2, 239412
1522538567, 1881, 1511855, 3, 81175
1522538569, 1882, 951239, 1, 945555
1522538576, 1883, 4919186, 7, 169615
1522538578, 1884, 1278476, 2, 206389
1522538580, 1885, 1278476, 1, 785013
1522538585, 1886, 3224957, 5, 235516
1522538592, 1887, 3688570, 7, 51041
1522538598, 1888, 3224957, 5, 629704
1522538600, 1889, 1278476, 2, 254250
1522538602, 1890, 1000535, 1, 639574
1522538606, 1891, 3224957, 4, 924839
1522538608, 1892, 1087667, 1, 815894
1522538611, 1893, 1000535, 2, 677330
1522538613, 1894, 1000535, 1, 738815
1522538615, 1895, 951239, 2, 164005
1522538622, 1896, 3688570, 6, 847358
1522538629, 1897, 4919186, 7, 371823
1522538631, 1898, 1000535, 1, 537662
1522538633, 1899, 1511855, 2, 149450
1522538634, 1900, 1000535, 1, 538730
1522538636, 1901, 1000535, 2, 226896
1522538639, 1902, 1087667, 2, 68538
1522538641, 1903, 1087667, 2, 380205
1522538643, 1904, 1000535, 2, 179078
1522538645, 1905, 1000535, 2, 203162
1522538647, 1906, 1087667, 1, 941116
1522538650, 1907, 1511855, 2, 784193
1522538654, 1908, 1511855, 3, 664360
1522538661, 1909, 4919186, 7, 686442
1522538663, 1910, 1000535, 1, 938958
