time,iteration,size,seconds,microseconds
1522538671, 1911, 4919186, 7, 283700
1522538672, 1912, 1000535, 1, 548016
1522538678, 1913, 3224957, 5, 707379
1522538681, 1914, 1511855, 3, 86423
1522538683, 1915, 1000535, 2, 84300
1522538686, 1916, 1615289, 2, 713364
1522538692, 1917, 3688570, 5, 953441
1522538700, 1918, 4919186, 8, 694562
1522538708, 1919, 4919186, 7, 215060
1522538709, 1920, 951239, 1, 481873
1522538711, 1921, 1087667, 2, 47968
1522538712, 1922, 437643, 1, 44920
1522538714, 1923, 1000535, 1, 877877
1522538716, 1924, 1000535, 2, 400536
1522538722, 1925, 3224957, 5, 340661
1522538724, 1926, 1000535, 1, 741402
1522538730, 1927, 3688570, 6, 638049
1522538732, 1928, 1000535, 1, 640743
1522538734, 1929, 1278476, 1, 942134
1522538738, 1930, 3224957, 4, 609318
1522538741, 1931, 1615289, 2, 249635
1522538742, 1932, 437643, 1, 242634
1522538744, 1933, 1278476, 2, 446456
1522538752, 1934, 4919186, 7, 888547
1522538758, 1935, 3688570, 5, 795749
1522538761, 1936, 1511855, 2, 592195
1522538762, 1937, 437643, 1, 293214
1522538765, 1938, 1615289, 2, 600477
1522538766, 1939, 1000535, 1, 456701
1522538769, 1940, 1278476, 3, 352034
1522538774, 1941, 3688570, 4, 608208
1522538778, 1942, 1511855, 3, 958089
1522538785, 1943, 3224957, 6, 792478
1522538787, 1944, 1615289, 2, 53428
1522538792, 1945, 3688570, 4, 861374
1522538793, 1946, 1278476, 1, 890602
1522538796, 1947, 1511855, 2, 164633
1522538797, 1948, 1000535, 1, 731251
1522538798, 1949, 437643, 0, 607906
1522538800, 1950, 1000535, 1, 641738
1522538805, 1951, 3688570, 5, 627978
1522538811, 1952, 3688570, 5, 529305
1522538818, 1953, 4919186, 7, 475250
1522538820, 1954, 1278476, 1, 740396
1522538822, 1955, 1000535, 1, 876940
1522538827, 1956, 3224957, 4, 982697
1522538829, 1957, 1278476, 2, 150670
1522538834, 1958, 3224957, 5, 323551
1522538835, 1959, 437643, 0, 716744
1522538836, 1960, 437643, 0, 980724
1522538839, 1961, 1511855, 2, 454461
1522538841, 1962, 1278476, 2, 297783
1522538848, 1963, 4919186, 7, 372409
1522538850, 1964, 951239, 1, 433537
1522538853, 1965, 1615289, 2, 902028
1522538855, 1966, 1000535, 2, 421534
1522538856, 1967, 1000535, 1, 433260
1522538859, 1968, 1511855, 3, 71253
1522538865, 1969, 3224957, 5, 324672
1522538867, 1970, 1087667, 1, 741018
1522538869, 1971, 1000535, 2, 457057
1522538871, 1972, 951239, 1, 637751
1522538875, 1973, 3224957, 4, 607697
1522538876, 1974, 437643, 0, 510223
1522538877, 1975, 1000535, 1, 641365
1522538879, 1976, 437643, 1, 303861
1522538884, 1977, 3688570, 5, 773886
1522538893, 1978, 4919186, 8, 278906
1522538895, 1979, 1278476, 1, 840518
1522538900, 1980, 3688570, 5, 531017
1522538902, 1981, 1087667, 1, 432753
1522538904, 1982, 1278476, 2, 457629
1522538906, 1983, 1087667, 2, 456711
1522538908, 1984, 1278476, 1, 842643
1522538910, 1985, 1278476, 1, 945088
1522538916, 1986, 3224957, 5, 616225
1522538921, 1987, 3224957, 5, 442808
1522538927, 1988, 3688570, 5, 919112
1522538929, 1989, 1615289, 1, 862235
1522538934, 1990, 3224957, 5, 119540
1522538936, 1991, 1511855, 1, 945085
1522538942, 1992, 3688570, 6, 144180
1522538947, 1993, 3224957, 4, 611365
1522538949, 1994, 1278476, 1, 736450
1522538949, 1995, 437643, 0, 613514
1522538950, 1996, 437643, 1, 30129
1522538953, 1997, 1511855, 2, 758249
1522538955, 1998, 951239, 1, 624081
1522538956, 1999, 1000535, 1, 651916
1522538958, 2000, 951239, 2, 150193
1522538960, 2001, 951239, 1, 827758
1522538968, 2002, 4919186, 7, 850395
1522538970, 2003, 1000535, 1, 481576
1522538975, 2004, 3688570, 5, 835817
1522538979, 2005, 1615289, 3, 686317
1522538981, 2006, 1087667, 2, 149720
1522538983, 2007, 1087667, 1, 740467
1522538986, 2008, 1511855, 3, 2423
1522538988, 2009, 1000535, 1, 706575
1522538988, 2010, 437643, 0, 614208
1522538992, 2011, 1615289, 3, 686520
1522538994, 2012, 1278476, 1, 849736
1522538996, 2013, 1087667, 2, 570681
1522538998, 2014, 1000535, 1, 519038
1522539000, 2015, 1278476, 2, 454871
1522539005, 2016, 3224957, 5, 10003
1522539012, 2017, 3688570, 6, 151880
1522539014, 2018, 1278476, 2, 605730
1522539017, 2019, 1615289, 2, 512227
1522539019, 2020, 951239, 1, 998811
1522539025, 2021, 3224957, 6, 266885
1522539027, 2022, 1511855, 1, 870213
1522539032, 2023, 3224957, 4, 826758
1522539040, 2024, 4919186, 7, 973323
1522539044, 2025, 3224957, 4, 607146
1522539046, 2026, 1000535, 1, 944755
1522539053, 2027, 4919186, 7, 270141
1522539056, 2028, 1615289, 2, 47708
1522539062, 2029, 4919186, 6, 227919
1522539068, 2030, 3224957, 6, 161769
1522539069, 2031, 1000535, 1, 534776
1522539075, 2032, 3688570, 5, 324417
1522539076, 2033, 1000535, 1, 640692
1522539078, 2034, 951239, 1, 635239
1522539080, 2035, 951239, 2, 150055
1522539084, 2036, 1615289, 3, 583857
1522539085, 2037, 1000535, 1, 536208
1522539086, 2038, 437643, 1, 23083
1522539088, 2039, 1000535, 2, 52992
1522539089, 2040, 437643, 0, 481647
1522539096, 2041, 4919186, 7, 192761
1522539098, 2042, 951239, 1, 843267
1522539100, 2043, 951239, 1, 909974
1522539102, 2044, 1000535, 1, 776640
1522539103, 2045, 1278476, 1, 761528
1522539106, 2046, 1000535, 2, 637419
1522539109, 2047, 1615289, 2, 764741
1522539111, 2048, 1087667, 2, 47456
1522539114, 2049, 1511855, 2, 872598
1522539119, 2050, 3224957, 4, 975370
1522539121, 2051, 1278476, 2, 83784
1522539123, 2052, 1087667, 1, 944988
1522539130, 2053, 4919186, 7, 269825
1522539131, 2054, 437643, 1, 126157
1522539138, 2055, 4919186, 7, 162216
1522539140, 2056, 1278476, 2, 155531
1522539142, 2057, 1000535, 1, 448295
1522539143, 2058, 951239, 1, 527346
1522539145, 2059, 1511855, 2, 43209
1522539147, 2060, 437643, 1, 435768
1522539152, 2061, 3688570, 5, 299477
1522539155, 2062, 1615289, 2, 932272
1522539162, 2063, 4919186, 6, 817046
1522539163, 2064, 1087667, 1, 435875
1522539166, 2065, 1511855, 2, 451669
1522539168, 2066, 1278476, 2, 562374
1522539170, 2067, 1087667, 1, 634839
1522539173, 2068, 1278476, 2, 559536
1522539179, 2069, 4919186, 6, 860800
1522539181, 2070, 1615289, 2, 47875
1522539183, 2071, 437643, 1, 23057
1522539188, 2072, 3688570, 5, 938863
1522539191, 2073, 1278476, 2, 457899
1522539195, 2074, 1615289, 3, 923109
1522539197, 2075, 1615289, 2, 321690
1522539200, 2076, 1000535, 2, 457617
1522539201, 2077, 1000535, 1, 594627
1522539204, 2078, 1000535, 2, 398009
1522539205, 2079, 1087667, 1, 642190
1522539208, 2080, 1615289, 2, 453027
1522539215, 2081, 4919186, 6, 861197
1522539216, 2082, 1278476, 1, 739916
1522539219, 2083, 1615289, 2, 560754
1522539221, 2084, 951239, 1, 843028
1522539223, 2085, 1087667, 2, 456467
1522539225, 2086, 1000535, 2, 46756
1522539233, 2087, 4919186, 7, 372775
1522539234, 2088, 951239, 1, 433415
1522539242, 2089, 4919186, 7, 782659
1522539247, 2090, 3688570, 5, 119410
1522539250, 2091, 1511855, 3, 76620
1522539253, 2092, 1000535, 2, 995449
1522539260, 2093, 4919186, 7, 135948
1522539262, 2094, 1087667, 1, 622126
1522539263, 2095, 1278476, 1, 528435
1522539264, 2096, 437643, 0, 638441
1522539266, 2097, 1511855, 2, 354052
1522539270, 2098, 1615289, 3, 457231
1522539272, 2099, 951239, 2, 583687
1522539279, 2100, 4919186, 6, 348124
1522539280, 2101, 1087667, 1, 638489
1522539288, 2102, 4919186, 7, 577852
1522539290, 2103, 1511855, 2, 457040
1522539291, 2104, 437643, 0, 581242
1522539298, 2105, 4919186, 7, 509765
1522539304, 2106, 3688570, 5, 833555
1522539306, 2107, 1278476, 1, 842934
1522539308, 2108, 1000535, 2, 47479
1522539310, 2109, 951239, 1, 535201
1522539312, 2110, 1000535, 2, 253695
1522539317, 2111, 3224957, 5, 118835
1522539318, 2112, 437643, 0, 614934
1522539320, 2113, 1511855, 2, 661526
1522539323, 2114, 1278476, 2, 970429
1522539329, 2115, 3688570, 5, 937441
1522539330, 2116, 437643, 1, 23992
1522539334, 2117, 1615289, 3, 583448
1522539336, 2118, 1615289, 1, 987228
1522539339, 2119, 1615289, 2, 927504
1522539341, 2120, 1615289, 2, 47533
1522539343, 2121, 1000535, 1, 945293
1522539343, 2122, 437643, 0, 618994
1522539345, 2123, 1000535, 1, 531450
1522539348, 2124, 1615289, 2, 968392
1522539353, 2125, 3688570, 5, 119216
1522539355, 2126, 951239, 1, 550925
1522539360, 2127, 3224957, 5, 851847
1522539369, 2128, 4919186, 8, 365184
1522539370, 2129, 1000535, 1, 330081
1522539372, 2130, 1087667, 2, 152306
1522539377, 2131, 3688570, 4, 913994
1522539379, 2132, 1000535, 1, 739343
1522539381, 2133, 951239, 1, 689329
1522539383, 2134, 951239, 2, 305164
1522539387, 2135, 1615289, 3, 684701
1522539388, 2136, 1000535, 1, 534558
1522539394, 2137, 3688570, 6, 145764
1522539399, 2138, 3688570, 5, 15347
1522539401, 2139, 1087667, 1, 638678
1522539403, 2140, 1278476, 2, 254457
1522539406, 2141, 1087667, 2, 557231
1522539412, 2142, 3224957, 5, 836695
1522539413, 2143, 1000535, 1, 538544
1522539415, 2144, 1087667, 2, 354945
1522539418, 2145, 1278476, 2, 558929
1522539423, 2146, 3224957, 4, 467414
1522539423, 2147, 437643, 0, 756892
1522539425, 2148, 1087667, 1, 634493
1522539427, 2149, 1615289, 2, 455775
1522539430, 2150, 1000535, 2, 360785
1522539431, 2151, 1087667, 1, 736066
1522539434, 2152, 1511855, 2, 455253
1522539436, 2153, 951239, 2, 81285
1522539440, 2154, 3224957, 4, 204334
1522539441, 2155, 437643, 0, 576153
1522539449, 2156, 4919186, 7, 989745
1522539455, 2157, 3688570, 5, 935377
1522539457, 2158, 1087667, 1, 842752
1522539462, 2159, 3688570, 5, 223013
1522539464, 2160, 1278476, 2, 148725
1522539472, 2161, 4919186, 8, 193020
1522539474, 2162, 951239, 1, 467033
1522539480, 2163, 3688570, 6, 620482
1522539482, 2164, 1511855, 1, 842880
1522539485, 2165, 1615289, 2, 969916
1522539490, 2166, 3688570, 4, 870078
1522539491, 2167, 1000535, 1, 477094
1522539494, 2168, 1000535, 2, 357383
1522539501, 2169, 4919186, 6, 957063
1522539508, 2170, 4919186, 7, 679921
1522539510, 2171, 951239, 1, 646482
1522539517, 2172, 4919186, 7, 413498
1522539519, 2173, 1000535, 1, 513989
1522539525, 2174, 3224957, 5, 808061
1522539528, 2175, 1615289, 2, 868201
1522539529, 2176, 1000535, 1, 738682
1522539532, 2177, 1087667, 2, 872474
1522539535, 2178, 1087667, 2, 349313
1522539535, 2179, 437643, 0, 928222
1522539537, 2180, 1087667, 1, 937888
1522539545, 2181, 4919186, 7, 884467
1522539551, 2182, 3224957, 5, 224934
1522539556, 2183, 3224957, 5, 16538
1522539558, 2184, 1615289, 2, 46192
1522539560, 2185, 1615289, 2, 871702
1522539566, 2186, 3224957, 5, 487661
1522539568, 2187, 1511855, 1, 980926
1522539570, 2188, 1000535, 1, 928168
1522539575, 2189, 3224957, 5, 517088
1522539577, 2190, 951239, 1, 770029
1522539581, 2191, 1615289, 3, 381038
1522539582, 2192, 1278476, 1, 942777
1522539586, 2193, 1087667, 3, 382770
1522539592, 2194, 3688570, 6, 139889
1522539594, 2195, 1615289, 2, 252520
1522539597, 2196, 1511855, 2, 558364
1522539599, 2197, 1000535, 1, 943021
1522539601, 2198, 1000535, 1, 850434
1522539603, 2199, 1511855, 2, 777977
1522539606, 2200, 1278476, 2, 127778
1522539606, 2201, 437643, 0, 616818
1522539609, 2202, 1615289, 2, 912068
1522539611, 2203, 1000535, 1, 798105
1522539612, 2204, 1087667, 1, 638614
1522539614, 2205, 951239, 1, 535402
1522539619, 2206, 3688570, 4, 715053
1522539625, 2207, 3224957, 6, 445927
1522539626, 2208, 437643, 0, 497679
1522539627, 2209, 437643, 1, 39221
1522539632, 2210, 3224957, 4, 911863
1522539634, 2211, 1087667, 2, 560629
1522539639, 2212, 3688570, 4, 913432
1522539644, 2213, 3224957, 4, 914695
1522539647, 2214, 1615289, 2, 868559
1522539652, 2215, 3224957, 4, 824085
1522539656, 2216, 3688570, 4, 587195
1522539658, 2217, 1615289, 2, 54034
1522539660, 2218, 1000535, 1, 537445
1522539665, 2219, 3224957, 5, 426195
1522539668, 2220, 1615289, 3, 72109
1522539670, 2221, 1000535, 1, 942992
1522539672, 2222, 1511855, 1, 952266
1522539675, 2223, 1000535, 2, 455041
1522539677, 2224, 1615289, 2, 43474
1522539678, 2225, 1000535, 1, 534195
1522539686, 2226, 4919186, 7, 811486
1522539688, 2227, 1000535, 1, 608926
1522539690, 2228, 1000535, 1, 947396
1522539692, 2229, 1000535, 2, 50429
1522539693, 2230, 1000535, 1, 649071
1522539694, 2231, 437643, 0, 802445
1522539702, 2232, 4919186, 7, 684636
1522539704, 2233, 1278476, 1, 940428
1522539706, 2234, 1000535, 2, 355193
1522539708, 2235, 1000535, 2, 149796
1522539714, 2236, 3688570, 5, 330574
1522539715, 2237, 951239, 1, 638328
1522539718, 2238, 1278476, 2, 962519
1522539720, 2239, 1000535, 2, 53732
1522539722, 2240, 951239, 1, 427980
1522539723, 2241, 437643, 1, 23190
1522539724, 2242, 437643, 0, 826594
1522539726, 2243, 1278476, 2, 252419
1522539728, 2244, 1000535, 1, 693398
1522539733, 2245, 3688570, 5, 670204
1522539735, 2246, 1615289, 2, 252811
1522539743, 2247, 4919186, 7, 375061
1522539745, 2248, 1278476, 2, 222976
1522539747, 2249, 1000535, 1, 971275
1522539749, 2250, 1000535, 1, 638125
1522539751, 2251, 1000535, 2, 559853
1522539754, 2252, 1511855, 3, 177250
1522539756, 2253, 437643, 1, 327822
1522539758, 2254, 1087667, 1, 926264
1522539759, 2255, 437643, 1, 42700
1522539761, 2256, 1615289, 2, 149021
1522539766, 2257, 3224957, 5, 512347
1522539772, 2258, 3688570, 5, 651794
1522539774, 2259, 1087667, 1, 672578
1522539776, 2260, 1000535, 2, 9149
1522539778, 2261, 1615289, 2, 48571
1522539778, 2262, 437643, 0, 614177
1522539781, 2263, 1511855, 2, 558484
1522539783, 2264, 1087667, 1, 952563
1522539788, 2265, 3224957, 5, 317139
1522539790, 2266, 1511855, 2, 47574
1522539792, 2267, 1087667, 1, 662416
1522539793, 2268, 1000535, 1, 410422
1522539800, 2269, 3688570, 6, 244544
1522539804, 2270, 1615289, 3, 993247
1522539805, 2271, 1087667, 1, 596864
1522539808, 2272, 1511855, 3, 113593
1522539810, 2273, 1615289, 2, 47011
1522539812, 2274, 951239, 1, 944888
1522539815, 2275, 1278476, 2, 866775
1522539816, 2276, 437643, 1, 230702
1522539821, 2277, 3224957, 4, 912834
1522539823, 2278, 437643, 1, 642788
1522539824, 2279, 951239, 1, 427339
1522539826, 2280, 951239, 2, 57082
1522539828, 2281, 951239, 1, 526570
1522539832, 2282, 3224957, 4, 514164
1522539841, 2283, 4919186, 8, 162917
1522539842, 2284, 951239, 1, 404839
1522539850, 2285, 4919186, 8, 240105
1522539853, 2286, 1511855, 2, 775541
1522539854, 2287, 951239, 1, 216855
1522539856, 2288, 1615289, 2, 152665
1522539862, 2289, 3224957, 5, 601102
1522539863, 2290, 1000535, 1, 361777
1522539869, 2291, 3224957, 5, 157162
1522539873, 2292, 3224957, 4, 771758
1522539875, 2293, 1000535, 1, 640195
1522539876, 2294, 437643, 0, 922755
1522539878, 2295, 951239, 2, 452808
1522539881, 2296, 1615289, 2, 661136
1522539882, 2297, 437643, 1, 122282
1522539884, 2298, 1278476, 1, 745091
1522539892, 2299, 4919186, 7, 680637
1522539893, 2300, 1000535, 1, 636620
1522539895, 2301, 1000535, 2, 231661
1522539897, 2302, 1000535, 1, 658386
1522539899, 2303, 1000535, 1, 537090
1522539907, 2304, 4919186, 7, 985115
1522539910, 2305, 1511855, 3, 71654
1522539912, 2306, 1615289, 2, 133840
1522539914, 2307, 1000535, 2, 370722
1522539916, 2308, 1278476, 2, 50909
1522539924, 2309, 4919186, 7, 983876
1522539930, 2310, 3688570, 5, 340734
1522539931, 2311, 1087667, 1, 702456
1522539936, 2312, 3224957, 4, 936078
1522539938, 2313, 1000535, 1, 535581
1522539938, 2314, 437643, 0, 615033
1522539945, 2315, 3688570, 6, 859448
1522539947, 2316, 1000535, 1, 444163
1522539949, 2317, 1615289, 2, 448960
1522539952, 2318, 1511855, 2, 659457
1522539953, 2319, 1087667, 1, 637912
1522539956, 2320, 951239, 2, 457106
1522539964, 2321, 4919186, 8, 89346
1522539966, 2322, 1615289, 2, 47741
1522539972, 2323, 3688570, 5, 634393
1522539979, 2324, 4919186, 7, 474012
1522539987, 2325, 4919186, 7, 780054
1522539994, 2326, 4919186, 6, 757836
1522539996, 2327, 1511855, 2, 149966
1522539999, 2328, 1615289, 2, 969053
1522540001, 2329, 1000535, 1, 762390
1522540002, 2330, 1000535, 1, 616553
1522540003, 2331, 437643, 0, 921283
1522540006, 2332, 1615289, 3, 177241
1522540009, 2333, 1615289, 2, 453535
1522540015, 2334, 3224957, 5, 839148
1522540017, 2335, 951239, 2, 149387
1522540019, 2336, 1511855, 2, 353291
1522540022, 2337, 1615289, 2, 749531
1522540024, 2338, 951239, 1, 959389
1522540025, 2339, 1511855, 1, 740447
1522540030, 2340, 3224957, 5, 22517
1522540035, 2341, 3224957, 4, 194062
1522540036, 2342, 1000535, 1, 640135
1522540039, 2343, 1278476, 2, 249355
1522540041, 2344, 1000535, 2, 363284
1522540044, 2345, 1511855, 3, 165589
1522540047, 2346, 1615289, 2, 824249
1522540048, 2347, 951239, 1, 167968
1522540050, 2348, 1000535, 2, 47401
1522540052, 2349, 1511855, 1, 998601
1522540054, 2350, 1000535, 1, 687165
1522540057, 2351, 1511855, 2, 866856
1522540059, 2352, 951239, 1, 945161
1522540063, 2353, 3224957, 4, 607277
1522540068, 2354, 3224957, 4, 915978
1522540070, 2355, 1000535, 1, 432226
1522540072, 2356, 1278476, 2, 764270
1522540074, 2357, 951239, 2, 112923
1522540078, 2358, 1511855, 3, 211072
1522540079, 2359, 951239, 1, 740718
1522540081, 2360, 1000535, 1, 637773
1522540083, 2361, 1000535, 2, 366568
1522540085, 2362, 1000535, 1, 935388
1522540087, 2363, 1000535, 1, 842684
1522540089, 2364, 1000535, 1, 431245
1522540096, 2365, 4919186, 7, 372625
1522540103, 2366, 4919186, 6, 962727
1522540110, 2367, 4919186, 6, 930048
1522540111, 2368, 1000535, 1, 473692
1522540119, 2369, 4919186, 7, 263364
1522540121, 2370, 1615289, 2, 47447
1522540129, 2371, 4919186, 8, 192820
1522540131, 2372, 951239, 1, 635950
1522540133, 2373, 1000535, 2, 305380
1522540134, 2374, 1000535, 1, 484305
1522540140, 2375, 3688570, 5, 737971
1522540143, 2376, 1615289, 2, 609922
1522540147, 2377, 1511855, 3, 834157
1522540149, 2378, 1511855, 2, 661297
1522540151, 2379, 951239, 1, 742834
1522540152, 2380, 1087667, 1, 533095
1522540158, 2381, 3688570, 5, 942601
1522540161, 2382, 1511855, 2, 862984
1522540164, 2383, 1000535, 2, 354300
1522540165, 2384, 1000535, 1, 789294
1522540167, 2385, 437643, 1, 179996
1522540174, 2386, 4919186, 7, 679389
1522540175, 2387, 437643, 0, 614069
1522540178, 2388, 1615289, 2, 798833
1522540185, 2389, 4919186, 6, 928164
1522540186, 2390, 1278476, 1, 741161
1522540189, 2391, 1000535, 2, 339735
1522540194, 2392, 3224957, 5, 748602
1522540203, 2393, 4919186, 8, 95980
1522540205, 2394, 1087667, 2, 44091
1522540207, 2395, 1615289, 2, 865546
1522540209, 2396, 951239, 1, 942684
1522540211, 2397, 1511855, 1, 843801
1522540214, 2398, 1278476, 2, 649161
1522540221, 2399, 4919186, 7, 194661
1522540223, 2400, 1615289, 2, 134744
1522540231, 2401, 4919186, 7, 679485
1522540232, 2402, 437643, 1, 27557
1522540235, 2403, 1511855, 3, 374895
1522540237, 2404, 1087667, 2, 216706
1522540243, 2405, 3688570, 5, 360014
1522540251, 2406, 4919186, 7, 870780
1522540258, 2407, 4919186, 7, 364689
1522540260, 2408, 1511855, 2, 68773
1522540261, 2409, 437643, 0, 717361
1522540262, 2410, 1087667, 1, 329482
1522540265, 2411, 1000535, 2, 355745
1522540267, 2412, 951239, 1, 947774
1522540268, 2413, 437643, 1, 91095
1522540273, 2414, 3224957, 5, 873179
1522540275, 2415, 1511855, 1, 784925
1522540277, 2416, 1000535, 1, 900630
1522540279, 2417, 951239, 1, 739414
1522540281, 2418, 1000535, 1, 930023
1522540283, 2419, 1511855, 1, 956683
1522540291, 2420, 4919186, 8, 194815
1522540293, 2421, 951239, 2, 60900
1522540295, 2422, 1000535, 2, 338023
1522540297, 2423, 1000535, 1, 637872
1522540299, 2424, 1000535, 1, 842475
1522540301, 2425, 1278476, 1, 843663
1522540303, 2426, 1000535, 2, 442457
1522540305, 2427, 1000535, 1, 652460
1522540306, 2428, 1000535, 1, 432947
1522540313, 2429, 4919186, 7, 234827
1522540315, 2430, 951239, 1, 673066
1522540318, 2431, 1615289, 3, 71704
1522540320, 2432, 1087667, 1, 538561
1522540326, 2433, 4919186, 6, 652694
1522540328, 2434, 1000535, 1, 536922
1522540329, 2435, 1000535, 1, 434788
1522540336, 2436, 4919186, 7, 108456
1522540338, 2437, 1278476, 1, 902026
1522540340, 2438, 951239, 1, 941827
1522540343, 2439, 951239, 2, 355272
1522540348, 2440, 3224957, 4, 918594
1522540351, 2441, 1615289, 3, 170298
1522540359, 2442, 4919186, 8, 293827
1522540361, 2443, 1615289, 2, 253297
1522540364, 2444, 1278476, 2, 255569
1522540366, 2445, 1000535, 1, 944962
1522540367, 2446, 437643, 1, 944609
1522540370, 2447, 1000535, 2, 762354
1522540372, 2448, 1278476, 1, 841109
1522540373, 2449, 437643, 0, 921162
1522540375, 2450, 1000535, 1, 947491
1522540376, 2451, 1087667, 1, 430869
1522540379, 2452, 1278476, 2, 559569
1522540386, 2453, 4919186, 6, 655821
1522540387, 2454, 1000535, 1, 434308
1522540389, 2455, 1000535, 2, 149853
1522540392, 2456, 1615289, 2, 558517
1522540394, 2457, 1615289, 2, 150156
1522540396, 2458, 1278476, 1, 944910
1522540401, 2459, 3224957, 5, 120586
1522540403, 2460, 1278476, 1, 739264
1522540405, 2461, 1615289, 2, 559659
1522540407, 2462, 437643, 1, 740353
1522540409, 2463, 1000535, 1, 546763
1522540409, 2464, 437643, 0, 603317
1522540412, 2465, 1511855, 2, 749076
1522540420, 2466, 4919186, 8, 308753
1522540422, 2467, 1000535, 1, 638619
1522540426, 2468, 1511855, 3, 788908
1522540432, 2469, 4919186, 6, 41438
1522540433, 2470, 1000535, 1, 535178
1522540434, 2471, 1000535, 1, 227039
1522540442, 2472, 4919186, 7, 404687
1522540443, 2473, 1000535, 1, 535013
1522540445, 2474, 1000535, 1, 299544
1522540445, 2475, 437643, 0, 622355
1522540447, 2476, 1511855, 2, 39436
1522540453, 2477, 3224957, 5, 528950
1522540459, 2478, 3688570, 5, 978460
1522540461, 2479, 1511855, 2, 8307
1522540463, 2480, 1615289, 2, 551808
1522540469, 2481, 3688570, 6, 41156
1522540477, 2482, 4919186, 7, 175868
1522540479, 2483, 1511855, 2, 150462
1522540480, 2484, 951239, 1, 533606
1522540483, 2485, 1087667, 2, 354516
1522540485, 2486, 1511855, 1, 888244
1522540486, 2487, 1000535, 1, 695731
1522540487, 2488, 437643, 0, 613345
1522540490, 2489, 1511855, 2, 776690
1522540491, 2490, 1000535, 1, 625776
1522540495, 2491, 1615289, 3, 378993
1522540500, 2492, 3224957, 5, 632046
1522540507, 2493, 4919186, 6, 758249
1522540508, 2494, 1087667, 1, 331332
1522540510, 2495, 951239, 1, 581227
1522540512, 2496, 1000535, 2, 914
1522540514, 2497, 1087667, 2, 457247
1522540516, 2498, 1000535, 2, 19331
1522540520, 2499, 1278476, 3, 510264
1522540522, 2500, 1000535, 2, 147448
1522540523, 2501, 1000535, 1, 389413
1522540531, 2502, 4919186, 7, 704011
1522540532, 2503, 437643, 1, 146478
1522540534, 2504, 1000535, 1, 842209
1522540542, 2505, 4919186, 7, 513153
1522540546, 2506, 3224957, 4, 746824
1522540551, 2507, 3224957, 4, 840062
1522540553, 2508, 1511855, 1, 813884
1522540555, 2509, 951239, 2, 350698
1522540558, 2510, 1511855, 2, 368362
1522540560, 2511, 1511855, 2, 356915
1522540563, 2512, 1087667, 2, 380817
1522540564, 2513, 1087667, 1, 730294
1522540566, 2514, 951239, 1, 945251
1522540569, 2515, 1087667, 2, 457569
1522540570, 2516, 437643, 0, 945780
1522540572, 2517, 1087667, 2, 23278
1522540577, 2518, 3224957, 5, 528563
1522540579, 2519, 1087667, 1, 945326
1522540581, 2520, 951239, 2, 179396
1522540586, 2521, 3224957, 4, 374386
1522540587, 2522, 437643, 1, 23559
1522540589, 2523, 1278476, 1, 841914
1522540591, 2524, 1278476, 2, 559792
1522540595, 2525, 3224957, 4, 300800
1522540597, 2526, 1000535, 1, 862300
1522540600, 2527, 1087667, 2, 539435
1522540602, 2528, 1087667, 2, 457005
1522540608, 2529, 3688570, 5, 310790
1522540608, 2530, 437643, 0, 628294
1522540613, 2531, 3688570, 5, 145071
1522540615, 2532, 951239, 1, 612096
1522540621, 2533, 3688570, 5, 546240
1522540625, 2534, 3224957, 4, 897603
1522540627, 2535, 437643, 1, 316280
1522540635, 2536, 4919186, 7, 898634
1522540636, 2537, 1278476, 1, 640270
1522540642, 2538, 3224957, 5, 834296
